latitude;longitude;date;confidence;Fecha_inicio;Fecha_fin
7,41925;-74,74895;2024-09-24;nominal;2024-09-19;2024-10-03
7,41925;-74,74885;2024-09-24;nominal;2024-09-19;2024-10-03
7,41925;-74,74875;2024-09-24;nominal;2024-09-19;2024-10-03
7,41925;-74,74865;2024-09-24;nominal;2024-09-19;2024-10-03
7,41925;-74,74855;2024-09-24;nominal;2024-09-19;2024-10-03
7,41915;-74,74895;2024-09-24;nominal;2024-09-19;2024-10-03
7,41915;-74,74885;2024-09-24;nominal;2024-09-19;2024-10-03
7,41915;-74,74875;2024-09-24;nominal;2024-09-19;2024-10-03
7,41915;-74,74865;2024-09-24;nominal;2024-09-19;2024-10-03
7,41915;-74,74855;2024-09-24;nominal;2024-09-19;2024-10-03
7,41905;-74,74895;2024-09-24;nominal;2024-09-19;2024-10-03
7,41905;-74,74885;2024-09-24;nominal;2024-09-19;2024-10-03
7,41905;-74,74875;2024-09-24;nominal;2024-09-19;2024-10-03
7,41905;-74,74865;2024-09-24;nominal;2024-09-19;2024-10-03
7,41905;-74,74855;2024-09-24;nominal;2024-09-19;2024-10-03
7,41895;-74,74945;2024-09-24;nominal;2024-09-19;2024-10-03
7,41895;-74,74935;2024-09-24;nominal;2024-09-19;2024-10-03
7,41895;-74,74925;2024-09-24;nominal;2024-09-19;2024-10-03
7,41895;-74,74915;2024-09-24;nominal;2024-09-19;2024-10-03
7,41895;-74,74905;2024-09-24;nominal;2024-09-19;2024-10-03
7,41895;-74,74875;2024-09-24;nominal;2024-09-19;2024-10-03
7,41895;-74,74865;2024-09-24;nominal;2024-09-19;2024-10-03
7,41895;-74,74855;2024-09-24;nominal;2024-09-19;2024-10-03
7,41885;-74,74945;2024-09-24;nominal;2024-09-19;2024-10-03
7,41885;-74,74935;2024-09-24;nominal;2024-09-19;2024-10-03
7,41885;-74,74925;2024-09-24;nominal;2024-09-19;2024-10-03
7,41885;-74,74915;2024-09-24;nominal;2024-09-19;2024-10-03
7,41885;-74,74905;2024-09-24;nominal;2024-09-19;2024-10-03
7,41885;-74,74875;2024-09-24;nominal;2024-09-19;2024-10-03
7,41885;-74,74865;2024-09-24;nominal;2024-09-19;2024-10-03
7,41885;-74,74855;2024-09-24;nominal;2024-09-19;2024-10-03
7,41595;-74,70045;2024-09-24;nominal;2024-09-19;2024-10-03
7,41595;-74,70035;2024-09-24;nominal;2024-09-19;2024-10-03
7,41585;-74,70045;2024-09-24;nominal;2024-09-19;2024-10-03
7,41585;-74,70035;2024-09-24;nominal;2024-09-19;2024-10-03
7,41495;-74,66195;2024-09-24;nominal;2024-09-19;2024-10-03
7,41495;-74,66185;2024-09-24;nominal;2024-09-19;2024-10-03
7,41485;-74,66195;2024-09-24;nominal;2024-09-19;2024-10-03
7,41485;-74,66185;2024-09-24;nominal;2024-09-19;2024-10-03
7,41345;-74,72195;2024-09-24;nominal;2024-09-19;2024-10-03
7,41345;-74,72185;2024-09-24;nominal;2024-09-19;2024-10-03
7,41345;-74,72175;2024-09-24;nominal;2024-09-19;2024-10-03
7,41345;-74,72165;2024-09-24;nominal;2024-09-19;2024-10-03
7,41345;-74,72155;2024-09-24;nominal;2024-09-19;2024-10-03
7,41335;-74,72195;2024-09-24;nominal;2024-09-19;2024-10-03
7,41335;-74,72185;2024-09-24;nominal;2024-09-19;2024-10-03
7,41335;-74,72175;2024-09-24;nominal;2024-09-19;2024-10-03
7,41335;-74,72165;2024-09-24;nominal;2024-09-19;2024-10-03
7,41335;-74,72155;2024-09-24;nominal;2024-09-19;2024-10-03
7,40745;-74,74375;2024-09-24;nominal;2024-09-19;2024-10-03
7,40745;-74,74365;2024-09-24;nominal;2024-09-19;2024-10-03
7,40745;-74,74355;2024-09-24;nominal;2024-09-19;2024-10-03
7,40735;-74,74375;2024-09-24;nominal;2024-09-19;2024-10-03
7,40735;-74,74365;2024-09-24;nominal;2024-09-19;2024-10-03
7,40735;-74,74355;2024-09-24;nominal;2024-09-19;2024-10-03
7,40675;-74,74495;2024-09-24;nominal;2024-09-19;2024-10-03
7,40675;-74,74485;2024-09-24;nominal;2024-09-19;2024-10-03
7,40675;-74,74475;2024-09-24;nominal;2024-09-19;2024-10-03
7,40675;-74,74465;2024-09-24;nominal;2024-09-19;2024-10-03
7,40675;-74,74455;2024-09-24;nominal;2024-09-19;2024-10-03
7,40675;-74,70945;2024-09-24;nominal;2024-09-19;2024-10-03
7,40675;-74,70935;2024-09-24;nominal;2024-09-19;2024-10-03
7,40665;-74,74495;2024-09-24;nominal;2024-09-19;2024-10-03
7,40665;-74,74485;2024-09-24;nominal;2024-09-19;2024-10-03
7,40665;-74,74475;2024-09-24;nominal;2024-09-19;2024-10-03
7,40665;-74,74465;2024-09-24;nominal;2024-09-19;2024-10-03
7,40665;-74,74455;2024-09-24;nominal;2024-09-19;2024-10-03
7,40665;-74,70945;2024-09-24;nominal;2024-09-19;2024-10-03
7,40665;-74,70935;2024-09-24;nominal;2024-09-19;2024-10-03
7,40655;-74,74495;2024-09-24;nominal;2024-09-19;2024-10-03
7,40655;-74,74485;2024-09-24;nominal;2024-09-19;2024-10-03
7,40655;-74,74475;2024-09-24;nominal;2024-09-19;2024-10-03
7,40655;-74,74465;2024-09-24;nominal;2024-09-19;2024-10-03
7,40655;-74,74455;2024-09-24;nominal;2024-09-19;2024-10-03
7,40655;-74,70945;2024-09-24;nominal;2024-09-19;2024-10-03
7,40655;-74,70935;2024-09-24;nominal;2024-09-19;2024-10-03
7,40575;-74,74495;2024-09-24;nominal;2024-09-19;2024-10-03
7,40575;-74,74485;2024-09-24;nominal;2024-09-19;2024-10-03
7,40565;-74,74495;2024-09-24;nominal;2024-09-19;2024-10-03
7,40565;-74,74485;2024-09-24;nominal;2024-09-19;2024-10-03
7,40555;-74,74495;2024-09-24;nominal;2024-09-19;2024-10-03
7,40555;-74,74485;2024-09-24;nominal;2024-09-19;2024-10-03
7,40545;-74,74475;2024-09-24;nominal;2024-09-19;2024-10-03
7,40545;-74,74465;2024-09-24;nominal;2024-09-19;2024-10-03
7,40545;-74,74455;2024-09-24;nominal;2024-09-19;2024-10-03
7,40535;-74,74475;2024-09-24;nominal;2024-09-19;2024-10-03
7,40535;-74,74465;2024-09-24;nominal;2024-09-19;2024-10-03
7,40535;-74,74455;2024-09-24;nominal;2024-09-19;2024-10-03
7,40495;-74,74545;2024-09-24;nominal;2024-09-19;2024-10-03
7,40495;-74,74535;2024-09-24;nominal;2024-09-19;2024-10-03
7,40485;-74,74545;2024-09-24;nominal;2024-09-19;2024-10-03
7,40485;-74,74535;2024-09-24;nominal;2024-09-19;2024-10-03
7,40245;-74,74025;2024-09-24;nominal;2024-09-19;2024-10-03
7,40245;-74,74015;2024-09-24;nominal;2024-09-19;2024-10-03
7,40245;-74,74005;2024-09-24;nominal;2024-09-19;2024-10-03
7,40235;-74,74025;2024-09-24;nominal;2024-09-19;2024-10-03
7,40235;-74,74015;2024-09-24;nominal;2024-09-19;2024-10-03
7,40235;-74,74005;2024-09-24;nominal;2024-09-19;2024-10-03
7,40195;-74,74045;2024-09-24;nominal;2024-09-19;2024-10-03
7,40195;-74,74035;2024-09-24;nominal;2024-09-19;2024-10-03
7,40185;-74,74045;2024-09-24;nominal;2024-09-19;2024-10-03
7,40185;-74,74035;2024-09-24;nominal;2024-09-19;2024-10-03
7,39675;-74,67995;2024-09-24;nominal;2024-09-19;2024-10-03
7,39675;-74,67985;2024-09-24;nominal;2024-09-19;2024-10-03
7,39665;-74,67995;2024-09-24;nominal;2024-09-19;2024-10-03
7,39665;-74,67985;2024-09-24;nominal;2024-09-19;2024-10-03
7,39655;-74,67995;2024-09-24;nominal;2024-09-19;2024-10-03
7,39655;-74,67985;2024-09-24;nominal;2024-09-19;2024-10-03
7,38625;-74,71995;2024-09-24;nominal;2024-09-19;2024-10-03
7,38625;-74,71985;2024-09-24;nominal;2024-09-19;2024-10-03
7,38615;-74,71995;2024-09-24;nominal;2024-09-19;2024-10-03
7,38615;-74,71985;2024-09-24;nominal;2024-09-19;2024-10-03
7,38605;-74,71995;2024-09-24;nominal;2024-09-19;2024-10-03
7,38605;-74,71985;2024-09-24;nominal;2024-09-19;2024-10-03
7,37835;-74,72155;2024-09-24;nominal;2024-09-19;2024-10-03
7,37825;-74,72295;2024-09-24;nominal;2024-09-19;2024-10-03
7,37825;-74,72285;2024-09-24;nominal;2024-09-19;2024-10-03
7,37815;-74,72295;2024-09-24;nominal;2024-09-19;2024-10-03
7,37815;-74,72285;2024-09-24;nominal;2024-09-19;2024-10-03
7,37805;-74,72295;2024-09-24;nominal;2024-09-19;2024-10-03
7,37805;-74,72285;2024-09-24;nominal;2024-09-19;2024-10-03
7,37795;-74,72695;2024-09-24;nominal;2024-09-19;2024-10-03
7,37795;-74,72685;2024-09-24;nominal;2024-09-19;2024-10-03
7,37785;-74,72695;2024-09-24;nominal;2024-09-19;2024-10-03
7,37785;-74,72685;2024-09-24;nominal;2024-09-19;2024-10-03
7,37745;-74,60075;2024-09-24;nominal;2024-09-19;2024-10-03
7,37745;-74,60065;2024-09-24;nominal;2024-09-19;2024-10-03
7,37745;-74,60055;2024-09-24;nominal;2024-09-19;2024-10-03
7,37735;-74,60075;2024-09-24;nominal;2024-09-19;2024-10-03
7,37735;-74,60065;2024-09-24;nominal;2024-09-19;2024-10-03
7,37735;-74,60055;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,72595;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,72585;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,60075;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,60065;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,60055;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,59975;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,59965;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,59955;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,59945;2024-09-24;nominal;2024-09-19;2024-10-03
7,37725;-74,59935;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,72595;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,72585;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,60075;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,60065;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,60055;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,59975;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,59965;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,59955;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,59945;2024-09-24;nominal;2024-09-19;2024-10-03
7,37715;-74,59935;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,72595;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,72585;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,60145;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,60135;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,60075;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,60065;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,60055;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,59975;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,59965;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,59955;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,59945;2024-09-24;nominal;2024-09-19;2024-10-03
7,37705;-74,59935;2024-09-24;nominal;2024-09-19;2024-10-03
7,37695;-74,60175;2024-09-24;nominal;2024-09-19;2024-10-03
7,37695;-74,60165;2024-09-24;nominal;2024-09-19;2024-10-03
7,37695;-74,60155;2024-09-24;nominal;2024-09-19;2024-10-03
7,37695;-74,60145;2024-09-24;nominal;2024-09-19;2024-10-03
7,37695;-74,60135;2024-09-24;nominal;2024-09-19;2024-10-03
7,37695;-74,60125;2024-09-24;nominal;2024-09-19;2024-10-03
7,37695;-74,60115;2024-09-24;nominal;2024-09-19;2024-10-03
7,37695;-74,60105;2024-09-24;nominal;2024-09-19;2024-10-03
7,37685;-74,60175;2024-09-24;nominal;2024-09-19;2024-10-03
7,37685;-74,60165;2024-09-24;nominal;2024-09-19;2024-10-03
7,37685;-74,60155;2024-09-24;nominal;2024-09-19;2024-10-03
7,37685;-74,60145;2024-09-24;nominal;2024-09-19;2024-10-03
7,37685;-74,60135;2024-09-24;nominal;2024-09-19;2024-10-03
7,37685;-74,60125;2024-09-24;nominal;2024-09-19;2024-10-03
7,37685;-74,60115;2024-09-24;nominal;2024-09-19;2024-10-03
7,37685;-74,60105;2024-09-24;nominal;2024-09-19;2024-10-03
7,37675;-74,60075;2024-09-24;nominal;2024-09-19;2024-10-03
7,37675;-74,60065;2024-09-24;nominal;2024-09-19;2024-10-03
7,37675;-74,60055;2024-09-24;nominal;2024-09-19;2024-10-03
7,37665;-74,60075;2024-09-24;nominal;2024-09-19;2024-10-03
7,37665;-74,60065;2024-09-24;nominal;2024-09-19;2024-10-03
7,37665;-74,60055;2024-09-24;nominal;2024-09-19;2024-10-03
7,37655;-74,60075;2024-09-24;nominal;2024-09-19;2024-10-03
7,37655;-74,60065;2024-09-24;nominal;2024-09-19;2024-10-03
7,37655;-74,60055;2024-09-24;nominal;2024-09-19;2024-10-03
7,37645;-74,72245;2024-09-24;nominal;2024-09-19;2024-10-03
7,37645;-74,72235;2024-09-24;nominal;2024-09-19;2024-10-03
7,37635;-74,72245;2024-09-24;nominal;2024-09-19;2024-10-03
7,37635;-74,72235;2024-09-24;nominal;2024-09-19;2024-10-03
7,37145;-74,70995;2024-09-24;nominal;2024-09-19;2024-10-03
7,37145;-74,70985;2024-09-24;nominal;2024-09-19;2024-10-03
7,37145;-74,70895;2024-09-24;nominal;2024-09-19;2024-10-03
7,37145;-74,70885;2024-09-24;nominal;2024-09-19;2024-10-03
7,37135;-74,70995;2024-09-24;nominal;2024-09-19;2024-10-03
7,37135;-74,70985;2024-09-24;nominal;2024-09-19;2024-10-03
7,37135;-74,70895;2024-09-24;nominal;2024-09-19;2024-10-03
7,37135;-74,70885;2024-09-24;nominal;2024-09-19;2024-10-03
7,37125;-74,70995;2024-09-24;nominal;2024-09-19;2024-10-03
7,37125;-74,70985;2024-09-24;nominal;2024-09-19;2024-10-03
7,37125;-74,70895;2024-09-24;nominal;2024-09-19;2024-10-03
7,37125;-74,70885;2024-09-24;nominal;2024-09-19;2024-10-03
7,37115;-74,70995;2024-09-24;nominal;2024-09-19;2024-10-03
7,37115;-74,70985;2024-09-24;nominal;2024-09-19;2024-10-03
7,37115;-74,70895;2024-09-24;nominal;2024-09-19;2024-10-03
7,37115;-74,70885;2024-09-24;nominal;2024-09-19;2024-10-03
7,37105;-74,70995;2024-09-24;nominal;2024-09-19;2024-10-03
7,37105;-74,70985;2024-09-24;nominal;2024-09-19;2024-10-03
7,37105;-74,70895;2024-09-24;nominal;2024-09-19;2024-10-03
7,37105;-74,70885;2024-09-24;nominal;2024-09-19;2024-10-03
7,37095;-74,70995;2024-09-24;nominal;2024-09-19;2024-10-03
7,37095;-74,70985;2024-09-24;nominal;2024-09-19;2024-10-03
7,37095;-74,70925;2024-09-24;nominal;2024-09-19;2024-10-03
7,37095;-74,70915;2024-09-24;nominal;2024-09-19;2024-10-03
7,37095;-74,70905;2024-09-24;nominal;2024-09-19;2024-10-03
7,37095;-74,70895;2024-09-24;nominal;2024-09-19;2024-10-03
7,37095;-74,70885;2024-09-24;nominal;2024-09-19;2024-10-03
7,37085;-74,70995;2024-09-24;nominal;2024-09-19;2024-10-03
7,37085;-74,70985;2024-09-24;nominal;2024-09-19;2024-10-03
7,37085;-74,70925;2024-09-24;nominal;2024-09-19;2024-10-03
7,37085;-74,70915;2024-09-24;nominal;2024-09-19;2024-10-03
7,37085;-74,70905;2024-09-24;nominal;2024-09-19;2024-10-03
7,37085;-74,70895;2024-09-24;nominal;2024-09-19;2024-10-03
7,37085;-74,70885;2024-09-24;nominal;2024-09-19;2024-10-03
7,37025;-74,71025;2024-09-24;nominal;2024-09-19;2024-10-03
7,37025;-74,71015;2024-09-24;nominal;2024-09-19;2024-10-03
7,37025;-74,71005;2024-09-24;nominal;2024-09-19;2024-10-03
7,37015;-74,71025;2024-09-24;nominal;2024-09-19;2024-10-03
7,37015;-74,71015;2024-09-24;nominal;2024-09-19;2024-10-03
7,37015;-74,71005;2024-09-24;nominal;2024-09-19;2024-10-03
7,37005;-74,71025;2024-09-24;nominal;2024-09-19;2024-10-03
7,37005;-74,71015;2024-09-24;nominal;2024-09-19;2024-10-03
7,37005;-74,71005;2024-09-24;nominal;2024-09-19;2024-10-03
7,36625;-74,70825;2024-09-24;nominal;2024-09-19;2024-10-03
7,36625;-74,70815;2024-09-24;nominal;2024-09-19;2024-10-03
7,36625;-74,70805;2024-09-24;nominal;2024-09-19;2024-10-03
7,36615;-74,70825;2024-09-24;nominal;2024-09-19;2024-10-03
7,36615;-74,70815;2024-09-24;nominal;2024-09-19;2024-10-03
7,36615;-74,70805;2024-09-24;nominal;2024-09-19;2024-10-03
7,36605;-74,70825;2024-09-24;nominal;2024-09-19;2024-10-03
7,36605;-74,70815;2024-09-24;nominal;2024-09-19;2024-10-03
7,36605;-74,70805;2024-09-24;nominal;2024-09-19;2024-10-03
7,36445;-74,70945;2024-09-24;nominal;2024-09-19;2024-10-03
7,36445;-74,70935;2024-09-24;nominal;2024-09-19;2024-10-03
7,36435;-74,70945;2024-09-24;nominal;2024-09-19;2024-10-03
7,36435;-74,70935;2024-09-24;nominal;2024-09-19;2024-10-03
7,36375;-74,67575;2024-09-24;nominal;2024-09-19;2024-10-03
7,36375;-74,67565;2024-09-24;nominal;2024-09-19;2024-10-03
7,36375;-74,67555;2024-09-24;nominal;2024-09-19;2024-10-03
7,36365;-74,67575;2024-09-24;nominal;2024-09-19;2024-10-03
7,36365;-74,67565;2024-09-24;nominal;2024-09-19;2024-10-03
7,36365;-74,67555;2024-09-24;nominal;2024-09-19;2024-10-03
7,36355;-74,67575;2024-09-24;nominal;2024-09-19;2024-10-03
7,36355;-74,67565;2024-09-24;nominal;2024-09-19;2024-10-03
7,36355;-74,67555;2024-09-24;nominal;2024-09-19;2024-10-03
7,36175;-74,70545;2024-09-24;nominal;2024-09-19;2024-10-03
7,36175;-74,70535;2024-09-24;nominal;2024-09-19;2024-10-03
7,36175;-74,70515;2024-09-24;nominal;2024-09-19;2024-10-03
7,36165;-74,70545;2024-09-24;nominal;2024-09-19;2024-10-03
7,36165;-74,70535;2024-09-24;nominal;2024-09-19;2024-10-03
7,36165;-74,70525;2024-09-24;nominal;2024-09-19;2024-10-03
7,36165;-74,70515;2024-09-24;nominal;2024-09-19;2024-10-03
7,36155;-74,70545;2024-09-24;nominal;2024-09-19;2024-10-03
7,36155;-74,70535;2024-09-24;nominal;2024-09-19;2024-10-03
7,36155;-74,70525;2024-09-24;nominal;2024-09-19;2024-10-03
7,32145;-74,67795;2024-09-24;nominal;2024-09-19;2024-10-03
7,32145;-74,67785;2024-09-24;nominal;2024-09-19;2024-10-03
7,32135;-74,67795;2024-09-24;nominal;2024-09-19;2024-10-03
7,32135;-74,67785;2024-09-24;nominal;2024-09-19;2024-10-03
7,30425;-74,68545;2024-09-24;nominal;2024-09-19;2024-10-03
7,30425;-74,68535;2024-09-24;nominal;2024-09-19;2024-10-03
7,30415;-74,68545;2024-09-24;nominal;2024-09-19;2024-10-03
7,30415;-74,68535;2024-09-24;nominal;2024-09-19;2024-10-03
7,30405;-74,68545;2024-09-24;nominal;2024-09-19;2024-10-03
7,30405;-74,68535;2024-09-24;nominal;2024-09-19;2024-10-03
7,23745;-74,80675;2024-09-24;nominal;2024-09-19;2024-10-03
7,23745;-74,80665;2024-09-24;nominal;2024-09-19;2024-10-03
7,23745;-74,80655;2024-09-24;nominal;2024-09-19;2024-10-03
7,23735;-74,80675;2024-09-24;nominal;2024-09-19;2024-10-03
7,23735;-74,80665;2024-09-24;nominal;2024-09-19;2024-10-03
7,23735;-74,80655;2024-09-24;nominal;2024-09-19;2024-10-03
7,18745;-74,62695;2024-09-24;nominal;2024-09-19;2024-10-03
7,18745;-74,62685;2024-09-24;nominal;2024-09-19;2024-10-03
7,18745;-74,62645;2024-09-24;nominal;2024-09-19;2024-10-03
7,18745;-74,62635;2024-09-24;nominal;2024-09-19;2024-10-03
7,18735;-74,62695;2024-09-24;nominal;2024-09-19;2024-10-03
7,18735;-74,62685;2024-09-24;nominal;2024-09-19;2024-10-03
7,18735;-74,62645;2024-09-24;nominal;2024-09-19;2024-10-03
7,18735;-74,62635;2024-09-24;nominal;2024-09-19;2024-10-03
5,96095;-75,05545;2024-09-24;nominal;2024-09-19;2024-10-03
5,96095;-75,05535;2024-09-24;nominal;2024-09-19;2024-10-03
5,96085;-75,05545;2024-09-24;nominal;2024-09-19;2024-10-03
5,96085;-75,05535;2024-09-24;nominal;2024-09-19;2024-10-03
5,89375;-75,38075;2024-09-24;nominal;2024-09-19;2024-10-03
5,89375;-75,38065;2024-09-24;nominal;2024-09-19;2024-10-03
5,89375;-75,38055;2024-09-24;nominal;2024-09-19;2024-10-03
5,89365;-75,38075;2024-09-24;nominal;2024-09-19;2024-10-03
5,89365;-75,38065;2024-09-24;nominal;2024-09-19;2024-10-03
5,89365;-75,38055;2024-09-24;nominal;2024-09-19;2024-10-03
5,89355;-75,38075;2024-09-24;nominal;2024-09-19;2024-10-03
5,89355;-75,38065;2024-09-24;nominal;2024-09-19;2024-10-03
5,89355;-75,38055;2024-09-24;nominal;2024-09-19;2024-10-03
5,89345;-75,38075;2024-09-24;nominal;2024-09-19;2024-10-03
5,89345;-75,38065;2024-09-24;nominal;2024-09-19;2024-10-03
5,89345;-75,38055;2024-09-24;nominal;2024-09-19;2024-10-03
5,89335;-75,38075;2024-09-24;nominal;2024-09-19;2024-10-03
5,89335;-75,38065;2024-09-24;nominal;2024-09-19;2024-10-03
5,89335;-75,38055;2024-09-24;nominal;2024-09-19;2024-10-03
5,88325;-75,35745;2024-09-24;nominal;2024-09-19;2024-10-03
5,88325;-75,35735;2024-09-24;nominal;2024-09-19;2024-10-03
5,88315;-75,35745;2024-09-24;nominal;2024-09-19;2024-10-03
5,88315;-75,35735;2024-09-24;nominal;2024-09-19;2024-10-03
5,88305;-75,35745;2024-09-24;nominal;2024-09-19;2024-10-03
5,88305;-75,35735;2024-09-24;nominal;2024-09-19;2024-10-03
5,86125;-75,07795;2024-09-24;nominal;2024-09-19;2024-10-03
5,86125;-75,07785;2024-09-24;nominal;2024-09-19;2024-10-03
5,86115;-75,07795;2024-09-24;nominal;2024-09-19;2024-10-03
5,86115;-75,07785;2024-09-24;nominal;2024-09-19;2024-10-03
5,86105;-75,07795;2024-09-24;nominal;2024-09-19;2024-10-03
5,86105;-75,07785;2024-09-24;nominal;2024-09-19;2024-10-03
5,85325;-75,30795;2024-09-24;nominal;2024-09-19;2024-10-03
5,85325;-75,30785;2024-09-24;nominal;2024-09-19;2024-10-03
5,85315;-75,30795;2024-09-24;nominal;2024-09-19;2024-10-03
5,85315;-75,30785;2024-09-24;nominal;2024-09-19;2024-10-03
5,85305;-75,30795;2024-09-24;nominal;2024-09-19;2024-10-03
5,85305;-75,30785;2024-09-24;nominal;2024-09-19;2024-10-03
5,80595;-75,41075;2024-09-24;nominal;2024-09-19;2024-10-03
5,80595;-75,41065;2024-09-24;nominal;2024-09-19;2024-10-03
5,80595;-75,41055;2024-09-24;nominal;2024-09-19;2024-10-03
5,80585;-75,41075;2024-09-24;nominal;2024-09-19;2024-10-03
5,80585;-75,41065;2024-09-24;nominal;2024-09-19;2024-10-03
5,80585;-75,41055;2024-09-24;nominal;2024-09-19;2024-10-03
5,79245;-75,31175;2024-09-24;nominal;2024-09-19;2024-10-03
5,79245;-75,31165;2024-09-24;nominal;2024-09-19;2024-10-03
5,79245;-75,31155;2024-09-24;nominal;2024-09-19;2024-10-03
5,79235;-75,31175;2024-09-24;nominal;2024-09-19;2024-10-03
5,79235;-75,31165;2024-09-24;nominal;2024-09-19;2024-10-03
5,79235;-75,31155;2024-09-24;nominal;2024-09-19;2024-10-03
5,79095;-75,15495;2024-09-24;nominal;2024-09-19;2024-10-03
5,79095;-75,15485;2024-09-24;nominal;2024-09-19;2024-10-03
5,79095;-75,15475;2024-09-24;nominal;2024-09-19;2024-10-03
5,79095;-75,15465;2024-09-24;nominal;2024-09-19;2024-10-03
5,79095;-75,15455;2024-09-24;nominal;2024-09-19;2024-10-03
5,79085;-75,15495;2024-09-24;nominal;2024-09-19;2024-10-03
5,79085;-75,15485;2024-09-24;nominal;2024-09-19;2024-10-03
5,79085;-75,15475;2024-09-24;nominal;2024-09-19;2024-10-03
5,79085;-75,15465;2024-09-24;nominal;2024-09-19;2024-10-03
5,79085;-75,15455;2024-09-24;nominal;2024-09-19;2024-10-03
5,78125;-75,33745;2024-09-24;nominal;2024-09-19;2024-10-03
5,78125;-75,33735;2024-09-24;nominal;2024-09-19;2024-10-03
5,78125;-75,33725;2024-09-24;nominal;2024-09-19;2024-10-03
5,78125;-75,33715;2024-09-24;nominal;2024-09-19;2024-10-03
5,78125;-75,33705;2024-09-24;nominal;2024-09-19;2024-10-03
5,78125;-75,33695;2024-09-24;nominal;2024-09-19;2024-10-03
5,78125;-75,33685;2024-09-24;nominal;2024-09-19;2024-10-03
5,78115;-75,33745;2024-09-24;nominal;2024-09-19;2024-10-03
5,78115;-75,33735;2024-09-24;nominal;2024-09-19;2024-10-03
5,78115;-75,33725;2024-09-24;nominal;2024-09-19;2024-10-03
5,78115;-75,33715;2024-09-24;nominal;2024-09-19;2024-10-03
5,78115;-75,33705;2024-09-24;nominal;2024-09-19;2024-10-03
5,78115;-75,33695;2024-09-24;nominal;2024-09-19;2024-10-03
5,78115;-75,33685;2024-09-24;nominal;2024-09-19;2024-10-03
5,78105;-75,33745;2024-09-24;nominal;2024-09-19;2024-10-03
5,78105;-75,33735;2024-09-24;nominal;2024-09-19;2024-10-03
5,78105;-75,33725;2024-09-24;nominal;2024-09-19;2024-10-03
5,78105;-75,33715;2024-09-24;nominal;2024-09-19;2024-10-03
5,78105;-75,33705;2024-09-24;nominal;2024-09-19;2024-10-03
5,78105;-75,33695;2024-09-24;nominal;2024-09-19;2024-10-03
5,78105;-75,33685;2024-09-24;nominal;2024-09-19;2024-10-03
5,77445;-75,39025;2024-09-24;nominal;2024-09-19;2024-10-03
5,77445;-75,39015;2024-09-24;nominal;2024-09-19;2024-10-03
5,77445;-75,39005;2024-09-24;nominal;2024-09-19;2024-10-03
5,77435;-75,39025;2024-09-24;nominal;2024-09-19;2024-10-03
5,77435;-75,39015;2024-09-24;nominal;2024-09-19;2024-10-03
5,77435;-75,39005;2024-09-24;nominal;2024-09-19;2024-10-03
5,76075;-75,26425;2024-09-24;nominal;2024-09-19;2024-10-03
5,76075;-75,26415;2024-09-24;nominal;2024-09-19;2024-10-03
5,76075;-75,26405;2024-09-24;nominal;2024-09-19;2024-10-03
5,76065;-75,26425;2024-09-24;nominal;2024-09-19;2024-10-03
5,76065;-75,26415;2024-09-24;nominal;2024-09-19;2024-10-03
5,76065;-75,26405;2024-09-24;nominal;2024-09-19;2024-10-03
5,76055;-75,26425;2024-09-24;nominal;2024-09-19;2024-10-03
5,76055;-75,26415;2024-09-24;nominal;2024-09-19;2024-10-03
5,76055;-75,26405;2024-09-24;nominal;2024-09-19;2024-10-03
5,75745;-75,21525;2024-09-24;nominal;2024-09-19;2024-10-03
5,75745;-75,21515;2024-09-24;nominal;2024-09-19;2024-10-03
